essay_id,capitalisation,vocab
112,0.03571428571428571,0.03079416531604538
113,0.0,0.03062583222370173
114,0.0,0.026631853785900782
115,0.13793103448275862,0.03022915650901999
116,0.75,0.09737827715355805
117,0.0,0.032011134307585246
118,0.04,0.02594446973145198
119,0.0,0.02575107296137339
120,0.0,0.03132992327365729
121,0.0,0.034031413612565446
122,0.0,0.021641486320947326
123,0.034482758620689655,0.022617124394184167
124,0.0,0.03505535055350553
125,0.0,0.03651685393258427
126,0.0,0.03521703521703522
127,0.0,0.02186987424822307
128,0.0,0.025792584631918324
129,0.0,0.029243119266055047
130,0.0,0.01622002820874471
131,0.0,0.027472527472527472
132,0.09523809523809523,0.02511415525114155
133,0.0,0.025145936237090254
134,0.0,0.02263942573163998
135,0.0,0.037037037037037035
136,0.0,0.023769100169779286
137,0.125,0.036053130929791274
138,0.08333333333333333,0.02509147935180345
139,0.0,0.05352480417754569
140,0.0,0.025595238095238095
141,0.09375,0.020841373986877652
142,0.125,0.026424870466321245
143,0.0,0.03582554517133956
144,0.0,0.022128556375131718
145,0.041666666666666664,0.022940563086548488
146,0.0,0.05859872611464968
147,0.0,0.01875442321302194
148,0.1111111111111111,0.029061102831594635
149,0.0,0.02168164992067689
150,0.0,0.03651266766020864
151,0.0,0.03228962818003914
152,0.0,0.04195804195804196
153,0.0,0.02296157450796626
154,0.030303030303030304,0.025755324418028726
155,0.07407407407407407,0.02478929102627665
156,0.03333333333333333,0.03254847645429363
157,0.03571428571428571,0.026477541371158392
158,0.0,0.02733485193621868
159,0.02702702702702703,0.02402538531278332
160,0.0,0.029411764705882353
161,0.03333333333333333,0.02857142857142857
162,0.0,0.022090729783037475
163,0.0,0.03475238922675934
164,0.0,0.03107113654946852
165,0.0,0.03011712214166202
166,0.0625,0.023557126030624265
167,0.05263157894736842,0.03870967741935484
168,0.0,0.021809744779582366
169,0.0,0.05612244897959184
170,0.0,0.036005434782608696
171,0.0,0.0283960092095165
172,0.0,0.04120879120879121
173,0.08333333333333333,0.03496503496503497
174,0.04,0.028647568287808126
175,0.047619047619047616,0.03365695792880259
176,0.25,0.024557395773843516
177,0.043478260869565216,0.03263403263403263
178,0.0,0.038748137108792845
179,0.0,0.037064492216456635
180,0.0,0.028586553732133403
181,0.07142857142857142,0.02491103202846975
182,0.058823529411764705,0.03117692907248636
183,0.041666666666666664,0.028830752802989856
184,0.0,0.026434558349451968
185,0.0,0.02331474911302585
186,0.09090909090909091,0.02906208718626156
187,0.3333333333333333,0.059322033898305086
188,0.0,0.025799214806505887
189,0.1,0.0694006309148265
190,0.0,0.02977346278317152
191,0.0,0.036585365853658534
192,0.10256410256410256,0.021805494984736152
193,0.0,0.027207107162687396
194,0.0,0.022350993377483443
195,0.0,0.08611599297012303
196,0.07142857142857142,0.029258777633289986
197,0.04,0.02665441176470588
198,0.047619047619047616,0.026005888125613347
199,0.02564102564102564,0.016958896234550158
200,0.0,0.026785714285714284
201,0.0,0.02900107411385607
202,0.07142857142857142,0.023837209302325583
203,0.0,0.0174503150751333
204,0.0,0.03331385154880187
205,0.041666666666666664,0.023036253776435044
206,0.0,0.0301994301994302
207,0.0,0.03374233128834356
208,0.1,0.04199475065616798
209,0.125,0.053237410071942444
210,0.0,0.024282560706401765
211,0.0,0.05419354838709677
212,0.0,0.036596523330283626
213,0.0,0.031173092698933553
214,0.13333333333333333,0.037940379403794036
215,0.03571428571428571,0.019830028328611898
216,0.0,0.025146198830409357
217,0.05128205128205128,0.026762956669498725
218,0.038461538461538464,0.03618649965205289
219,0.043478260869565216,0.03018223234624146
220,0.05405405405405406,0.026402640264026403
221,0.0,0.04502617801047121
222,0.12,0.02737226277372263
223,0.08333333333333333,0.030107526881720432
224,0.05263157894736842,0.03221649484536082
225,0.0,0.021114864864864864
226,0.0,0.03773584905660377
227,0.037037037037037035,0.027843601895734597
228,0.0,0.034657039711191336
229,0.0,0.04251700680272109
230,0.03225806451612903,0.024024024024024024
231,0.0,0.03613511390416339
232,0.12121212121212122,0.02211874272409779
233,0.1111111111111111,0.041666666666666664
234,0.03125,0.02683461117196057
235,0.10526315789473684,0.03125
236,0.0,0.049367088607594936
237,0.058823529411764705,0.033630748112560054
238,0.15384615384615385,0.025089605734767026
239,0.047619047619047616,0.018877297565822158
240,0.0,0.04487722269263336
241,0.08333333333333333,0.04115586690017513
242,0.0967741935483871,0.02816180235535074
243,0.08823529411764706,0.019952114924181964
244,0.0,0.02849002849002849
245,0.14285714285714285,0.03977272727272727
246,0.023255813953488372,0.019282814614343707
247,0.0,0.026673924877517692
248,0.025,0.025603151157065487
249,0.0,0.031384615384615386
250,0.0,0.03308063404548587
251,0.0,0.02155887230514096
252,0.15384615384615385,0.02469813391877058
253,0.0,0.04577822990844354
254,0.0625,0.02066115702479339
255,0.0,0.03235082674335011
256,0.0,0.038643533123028394
257,0.0,0.02391304347826087
258,0.0,0.02023121387283237
259,0.07692307692307693,0.025051124744376277
260,0.0,0.03289473684210526
261,0.03333333333333333,0.024353876739562623
262,0.0,0.039595619208087615
263,0.0,0.022285251215559156
264,0.0,0.02771362586605081
265,0.027777777777777776,0.0332425068119891
266,0.0,0.029116465863453816
267,0.043478260869565216,0.025378450578806767
268,0.058823529411764705,0.0364963503649635
269,0.0,0.029461756373937678
270,0.0,0.026993865030674847
271,0.05,0.03374908290535583
272,0.02631578947368421,0.024758707511540076
273,0.0,0.03373313343328336
274,0.037037037037037035,0.03252944475602917
275,0.0,0.026804123711340205
276,0.0,0.03659574468085106
277,0.043478260869565216,0.029771398192450824
278,0.0,0.03183391003460208
279,0.029411764705882353,0.023843586075345733
280,0.0,0.028977583378895572
281,0.06666666666666667,0.047992164544564155
282,0.0,0.03443708609271523
283,0.0,0.043820224719101124
284,0.06666666666666667,0.029930928626247123
285,0.10344827586206896,0.023060796645702306
286,0.0,0.13167259786476868
287,0.0,0.023628048780487805
288,0.0,0.026920551543007223
289,0.0,0.02608695652173913
290,0.0,0.018188854489164085
291,0.0,0.02432179607109448
292,0.0,0.02449979583503471
293,0.0,0.04339622641509434
294,0.038461538461538464,0.02503755633450175
295,0.11538461538461539,0.024213075060532687
296,0.0,0.023529411764705882
297,0.13793103448275862,0.021266968325791856
298,0.0,0.02605091770278271
299,0.0,0.031206657420249653
300,0.02631578947368421,0.024702249669166298
301,0.13793103448275862,0.035949670461354104
302,0.0,0.02006335797254488
303,0.08,0.02498750624687656
304,0.043478260869565216,0.02139261744966443
305,0.041666666666666664,0.02844950213371266
306,0.03225806451612903,0.021393034825870648
307,0.0,0.03207184092366902
308,0.5,0.06854838709677419
309,0.3333333333333333,0.027543563799887576
310,0.11764705882352941,0.026415094339622643
311,0.10714285714285714,0.028159790438768827
312,0.0,0.0455005055611729
314,0.0,0.02902055622732769
315,0.0,0.02453385672227674
316,0.0,0.018376722817764167
317,0.0,0.020416666666666666
318,0.14285714285714285,0.025712688652878703
319,0.0,0.03215077605321508
320,0.08333333333333333,0.03281027104136947
321,0.13793103448275862,0.022222222222222223
322,0.0,0.03613620569840167
323,0.0,0.02631578947368421
324,0.0,0.027080581241743725
325,0.1111111111111111,0.026362038664323375
326,0.024390243902439025,0.016448370392933294
327,0.0,0.027950310559006212
328,0.03333333333333333,0.026863666890530557
329,0.0,0.028409090909090908
330,0.0,0.01831031159653068
331,0.0,0.02344116268166901
332,0.0,0.039110429447852764
333,0.037037037037037035,0.03256597417181359
334,0.0,0.0195364238410596
335,0.0,0.0351925630810093
336,0.058823529411764705,0.022845691382765532
337,0.0,0.035003431708991076
338,0.0,0.046511627906976744
339,0.0,0.022504091653027823
340,0.034482758620689655,0.030162412993039442
341,0.06666666666666667,0.034229828850855744
342,0.0,0.02432179607109448
343,0.07407407407407407,0.031007751937984496
345,0.058823529411764705,0.02823654768247203
346,0.0,0.019614046187915218
347,0.0,0.039047619047619046
348,0.0,0.03552923760177646
349,0.0,0.04025044722719141
350,0.037037037037037035,0.023931623931623933
351,0.0,0.024550898203592814
352,0.0,0.04390243902439024
353,0.1,0.05566218809980806
354,0.06666666666666667,0.03977272727272727
355,0.0,0.045454545454545456
356,0.047619047619047616,0.041996830427892234
357,0.058823529411764705,0.03550784475639967
358,0.0,0.04859611231101512
359,0.0,0.5
360,0.0,0.06012269938650307
361,0.09090909090909091,0.018790849673202614
362,0.1111111111111111,0.024139472507822977
363,0.0,0.03125
364,0.0,0.01736227045075125
365,0.0,0.02294921875
366,0.0,0.034055727554179564
367,0.0,0.029765674477517417
368,0.047619047619047616,0.029333333333333333
369,0.0625,0.04497354497354497
370,0.0,0.021364576154376293
371,0.0,0.03263888888888889
372,0.125,0.02629193109700816
373,0.05263157894736842,0.037037037037037035
374,0.0,0.023658395845354875
375,0.0,0.052083333333333336
376,0.0,0.024509803921568627
377,0.03333333333333333,0.025431425976385105
378,0.0,0.02407862407862408
379,0.0,0.02501250625312656
380,0.1111111111111111,0.03686006825938567
381,0.02857142857142857,0.02448210922787194
382,0.0,0.044444444444444446
383,0.0,0.02559576345984113
384,0.0,0.04332129963898917
385,0.0,0.01867954911433172
386,0.041666666666666664,0.027914614121510674
387,0.0,0.032279314888010543
388,0.0,0.03529411764705882
389,0.0,0.028070175438596492
390,0.0,0.01910480349344978
391,0.03125,0.022400676246830092
392,0.0,0.020833333333333332
393,0.041666666666666664,0.0350385423966363
394,0.0,0.045588235294117645
395,0.1,0.059334298118668596
396,0.07692307692307693,0.03083989501312336
397,0.05714285714285714,0.021479713603818614
398,0.09523809523809523,0.027341772151898733
399,0.0,0.026022304832713755
400,0.043478260869565216,0.02792956891317547
401,0.0,0.052478134110787174
402,0.047619047619047616,0.03392330383480826
403,0.03125,0.02024482109227872
404,0.0,0.03132678132678133
405,0.0,0.016016923541855545
406,0.0,0.02357071213640923
407,0.0,0.02950215119852489
408,0.0,0.027646662171274445
409,0.0,0.03151515151515152
410,0.0625,0.03136136849607983
411,0.0,0.02288237655560016
412,0.0,0.023820867079561697
413,0.0,0.0329608938547486
414,0.0,0.029211956521739132
415,0.0,0.030054644808743168
416,0.0,0.0480225988700565
417,0.0,0.039341262580054895
418,0.08823529411764706,0.018117114202523456
419,0.0,0.0452155625657203
420,0.058823529411764705,0.03986710963455149
421,0.0,0.03816793893129771
422,0.0,0.033809166040571
423,0.0,0.021855486173059768
424,0.03225806451612903,0.026895943562610228
425,0.0,0.023186975826344353
426,0.0,0.02628968253968254
427,0.0,0.023495465787304205
428,0.0,0.031331592689295036
429,0.0,0.026436781609195402
430,0.0,0.022793203481143803
431,0.06896551724137931,0.024065320154705628
432,0.0,0.041788856304985335
433,0.0,0.021081576535288724
434,0.0,0.023121387283236993
435,0.03125,0.017938931297709924
436,0.041666666666666664,0.025709694697375468
437,0.0,0.03248862897985705
438,0.0,0.03266157053509382
439,0.0,0.022028688524590164
440,0.0,0.03445635528330781
441,0.0,0.027993779160186624
442,0.0,0.02673521850899743
443,0.0,0.03534956794972506
444,0.125,0.03462204270051933
445,0.0,0.04295704295704296
446,0.08,0.026166593981683386
447,0.09375,0.02445870088211708
448,0.10526315789473684,0.02756892230576441
449,0.0,0.22772277227722773
450,0.0,0.03225806451612903
451,0.0,0.034610630407911
452,0.0,0.04057017543859649
453,0.05555555555555555,0.025731584258324926
454,0.1111111111111111,0.02670775552131484
455,0.0,0.07387862796833773
456,0.07142857142857142,0.0293733681462141
457,0.0,0.023116438356164382
458,0.06666666666666667,0.030139103554868624
459,0.07692307692307693,0.040865384615384616
460,0.030303030303030304,0.026474686483975846
461,0.0,0.03353057199211045
462,0.0,0.032567049808429116
463,0.0,0.025705645161290324
464,0.0,0.03781882145998241
465,0.0,0.031073446327683617
466,0.0,0.03253652058432935
467,0.0,0.02884012539184953
468,0.2222222222222222,0.04827586206896552
469,0.08695652173913043,0.026878771256171146
470,0.11764705882352941,0.0346749226006192
471,0.0,0.03114754098360656
472,0.0,0.025587248322147652
473,0.0,0.03616636528028933
474,0.18181818181818182,0.07809523809523809
475,0.0,0.024242424242424242
476,0.0,0.03016393442622951
477,0.0,0.05102040816326531
478,0.045454545454545456,0.029511918274687854
479,0.058823529411764705,0.025
480,0.2,0.030913012221423435
481,0.037037037037037035,0.024070945945945946
482,0.0,0.025122883670125613
483,0.0,0.02789076118535735
484,0.0,0.04012036108324975
485,0.0,0.025116279069767444
486,0.0,0.022973558734286952
487,0.0,0.03659447348767737
488,0.0,0.02949438202247191
489,0.06666666666666667,0.021909880115750312
490,0.10256410256410256,0.02293379489398529
491,0.08333333333333333,0.030716723549488054
492,0.0,0.032448377581120944
493,0.0,0.03600654664484452
494,0.03125,0.023255813953488372
495,0.0,0.03554006968641115
496,0.2,0.034482758620689655
497,0.0,0.01619014812263176
498,0.08,0.022857142857142857
499,0.0,0.030079455164585697
500,0.027777777777777776,0.02706766917293233
501,0.037037037037037035,0.037037037037037035
502,0.0,0.06408094435075885
503,0.0,0.03432282003710575
504,0.0,0.02116182572614108
505,0.07407407407407407,0.03264604810996564
506,0.0,0.031413612565445025
507,0.0,0.017329255861365953
508,0.0625,0.03333333333333333
509,0.05555555555555555,0.02475502836513667
510,0.047619047619047616,0.03789126853377265
511,0.0,0.039126478616924476
512,0.0,0.03286770747740345
513,0.0,0.026568682871678916
514,0.0625,0.04793863854266539
515,0.0,0.03357314148681055
516,0.0,0.02479732951835956
517,0.0,0.029077117572692796
518,0.05,0.031023102310231022
519,0.0,0.021846661170651278
520,0.09090909090909091,0.0379746835443038
521,0.0625,0.03745318352059925
522,0.0,0.0224390243902439
523,0.0,0.02185792349726776
524,0.10256410256410256,0.031668696711327646
525,0.0,0.03148024112525117
526,0.06666666666666667,0.035625517812758904
527,0.11764705882352941,0.04203152364273205
528,0.2727272727272727,0.037943696450428395
529,0.0,0.040262172284644196
530,0.047619047619047616,0.02824858757062147
531,0.0,0.02818489289740699
532,0.0,0.022144522144522144
533,0.0,0.02578361981799798
534,0.0,0.016550297388156193
535,0.0,0.03050397877984085
536,0.045454545454545456,0.030682529743268627
537,0.0,0.03185595567867036
538,0.0,0.03058103975535168
539,0.1111111111111111,0.02578268876611418
540,0.0,0.03155818540433925
541,0.0,0.02614015572858732
542,0.0,0.023577235772357725
543,0.0,0.0379182156133829
544,0.05555555555555555,0.029308323563892145
545,0.0,0.3013698630136986
546,0.0,0.05752212389380531
547,0.08695652173913043,0.02485549132947977
548,0.041666666666666664,0.027948574622694244
549,0.0,0.029428736295441432
550,0.08108108108108109,0.01881331403762663
551,0.0,0.02498580352072686
552,0.07692307692307693,0.05869797225186766
553,0.0,0.019241341396371632
554,0.0,0.024271844660194174
555,0.0,0.02125952667468913
556,0.0,0.024059492563429572
557,0.0,0.020476389469285417
558,0.0,0.02208748375920312
559,0.0,0.024242424242424242
560,0.05555555555555555,0.02950215119852489
561,0.0,0.0338865836791148
562,0.0,0.025298988040478382
563,0.0,0.053469852104664393
564,0.13043478260869565,0.02746444335458558
565,0.037037037037037035,0.02420135527589545
566,0.0,0.03194888178913738
567,0.0,0.036396724294813464
568,0.07407407407407407,0.0240128068303095
569,0.058823529411764705,0.030325443786982247
570,0.043478260869565216,0.02679006332196785
571,0.0,0.028872848417545807
572,0.0,0.016893132574366507
573,0.05263157894736842,0.01943145016192875
574,0.03571428571428571,0.04382826475849732
575,0.0,0.025235032162295893
576,0.21052631578947367,0.028622540250447227
577,0.14285714285714285,0.06339144215530904
578,0.0,0.03614457831325301
579,0.0,0.03209242618741977
580,0.10344827586206896,0.02706766917293233
581,0.0,0.027697634160415464
582,0.0,0.02526315789473684
583,0.0,0.025
584,0.0,0.02052919708029197
585,0.0,0.017434210526315788
586,0.09523809523809523,0.03277439024390244
587,0.0625,0.02800953516090584
588,0.03125,0.02297410192147034
589,0.0,0.08558558558558559
590,0.0,0.06862745098039216
591,0.043478260869565216,0.029084158415841586
592,0.1111111111111111,0.041848299912816043
593,0.09090909090909091,0.03584672435105068
594,0.0,0.04234527687296417
595,0.0,0.03148024112525117
596,0.0,0.052562417871222074
597,0.0,0.023518344308560677
598,0.05,0.035919540229885055
599,0.0,0.026288659793814433
600,0.0,0.038177339901477834
601,0.0,0.04467005076142132
602,0.0,0.04114189756507137
603,0.046511627906976744,0.0182648401826484
604,0.1,0.032175032175032175
605,0.0,0.06771463119709795
606,0.0,0.024740227610094014
607,0.0,0.024552429667519183
608,0.17647058823529413,0.03222026947861746
609,0.0,0.03901996370235935
610,0.0,0.03758020164986251
611,0.06666666666666667,0.024798154555940023
612,0.0,0.022526934378060724
613,0.0,0.02998696219035202
614,0.1,0.03386960203217612
615,0.038461538461538464,0.02305327868852459
616,0.0,0.031141868512110725
617,0.045454545454545456,0.023582538886101356
618,0.0,0.024139702105803802
619,0.02857142857142857,0.021291952363767592
620,0.0,0.05447941888619855
621,0.0,0.061898211829436035
622,0.0,0.03773584905660377
623,0.0,0.041343669250646
624,0.08695652173913043,0.036334913112164295
625,0.08695652173913043,0.026571282575370465
626,0.08333333333333333,0.03609154929577465
627,0.08333333333333333,0.0324729392173189
628,0.05555555555555555,0.03463203463203463
629,0.027777777777777776,0.024412713035467527
630,0.041666666666666664,0.029842342342342343
631,0.06666666666666667,0.04779874213836478
632,0.047619047619047616,0.02764486975013291
633,0.13636363636363635,0.027357392316647265
634,0.0,0.041116005873715125
635,0.047619047619047616,0.027040816326530614
636,0.0,0.032035175879396985
637,0.037037037037037035,0.03078744819419775
638,0.05555555555555555,0.03670411985018727
639,0.0,0.047453703703703706
640,0.0,0.03599374021909233
641,0.0,0.039399624765478425
642,0.0,0.024860476915271434
643,0.029411764705882353,0.02011263073209976
644,0.0,0.02850212249848393
645,0.0,0.027482823235477825
646,0.06666666666666667,0.030780243378668574
647,0.0,0.03203342618384401
648,0.045454545454545456,0.05915813424345848
649,0.058823529411764705,0.030179445350734094
650,0.0,0.027842227378190254
651,0.09523809523809523,0.03826342899190582
652,0.0,0.04297994269340974
653,0.0,0.03826342899190582
654,0.0,0.02302025782688766
655,0.0,0.04187946884576098
656,0.0625,0.025598219254312743
657,0.07692307692307693,0.026595744680851064
658,0.0,0.030012771392081736
659,0.0,0.025491237387148168
660,0.0,0.025293586269196026
661,0.0,0.03645401822700911
662,0.0,0.05066344993968637
663,0.0,0.027644230769230768
664,0.08,0.0254149377593361
665,0.15384615384615385,0.0412262156448203
666,0.0,0.026397515527950312
667,0.05555555555555555,0.03531720078482668
668,0.08333333333333333,0.025115325474115838
669,0.0,0.026526526526526525
670,0.05263157894736842,0.02776101388050694
671,0.0,0.0316930775646372
672,0.0,0.026915113871635612
673,0.0,0.07880910683012259
674,0.05263157894736842,0.05
675,0.0,0.024812463935372186
676,0.0,0.039177277179236046
677,0.08333333333333333,0.035653650254668934
678,0.0,0.019632949210414
679,0.043478260869565216,0.03106936416184971
680,0.10526315789473684,0.02172886159659896
681,0.047619047619047616,0.027833001988071572
682,0.0,0.02267864783910997
683,0.0,0.02444545043005885
684,0.0,0.02719797596457938
685,0.0,0.023508137432188065
686,0.0,0.02826455624646693
687,0.0,0.03201787043931496
688,0.0,0.03650190114068441
689,0.0,0.02716763005780347
690,0.0,0.02912621359223301
691,0.0,0.0461133069828722
692,0.0,0.04027777777777778
693,0.0,0.029829545454545456
694,0.0,0.02792207792207792
695,0.0,0.02619047619047619
696,0.0625,0.042328042328042326
697,0.043478260869565216,0.03629536921151439
698,0.14285714285714285,0.041928721174004195
699,0.0,0.018065591995553083
700,0.0,0.03787195671776375
701,0.0,0.03337612323491656
702,0.0,0.052486187845303865
703,0.05,0.03172804532577904
704,0.0,0.04540540540540541
705,0.0,0.024102564102564103
706,0.0,0.021467798302546182
707,0.4,0.04163726182074806
708,0.0,0.029522613065326633
709,0.20588235294117646,0.0220125786163522
710,0.0,0.029801324503311258
711,0.0,0.022796352583586626
712,0.0,0.028160919540229885
713,0.0,0.03125
714,0.0,0.02592016588906169
715,0.0,0.059654631083202514
716,0.0,0.034122562674094706
717,0.0,0.03293172690763052
718,0.034482758620689655,0.024861878453038673
719,0.0,0.031092436974789917
720,0.07692307692307693,0.020574534161490684
721,0.05,0.027502750275027504
722,0.0,0.020944266950656727
723,0.0,0.019059205190592052
724,0.05263157894736842,0.04603580562659847
725,0.125,0.05612244897959184
726,0.0,0.030124426981008513
727,0.125,0.04630969609261939
728,0.1,0.031683168316831684
729,0.0,0.04276315789473684
730,0.0,0.019550748752079867
731,0.12,0.022109626900046062
732,0.0,0.03092006033182504
733,0.0,0.08064516129032258
734,0.029411764705882353,0.02174919018972698
735,0.0,0.021779425393883226
736,0.038461538461538464,0.031810294968189705
737,0.1111111111111111,0.02699662542182227
738,0.0,0.037852112676056336
739,0.19230769230769232,0.03167420814479638
740,0.05263157894736842,0.02319961333977767
741,0.0625,0.02992843201040989
742,0.15,0.024844720496894408
743,0.037037037037037035,0.02575315840621963
744,0.15,0.036351619299405155
745,0.0,0.020309477756286266
746,0.0,0.03210382513661202
747,0.0,0.04154302670623145
748,0.0,0.02832244008714597
749,0.0,0.023107177974434612
750,0.0,0.032916392363396975
751,0.05263157894736842,0.032564450474898234
752,0.0,0.042269187986651836
753,0.1111111111111111,0.03230890464933018
754,0.043478260869565216,0.02844394868934746
755,0.037037037037037035,0.02329450915141431
756,0.0,0.03125
757,0.08,0.028648648648648647
758,0.0,0.029169308814204185
759,0.0,0.024731182795698924
760,0.0,0.031027795733678087
761,0.0,0.03543307086614173
762,0.0,0.02544769085768143
763,0.0,0.03891402714932127
764,0.0,0.023487261146496817
765,0.0,0.041628122109158186
766,0.0,0.03656307129798903
767,0.0,0.03127124405166554
768,0.0,0.022811671087533156
769,0.0,0.018125723100655612
770,0.0,0.034532374100719423
771,0.09090909090909091,0.02454642475987193
772,0.0,0.020904436860068258
773,0.0,0.019118428040361127
774,0.0,0.025669642857142856
775,0.0,0.04800817160367722
776,0.0,0.04357798165137615
777,0.0,0.023170731707317073
778,0.08333333333333333,0.03093812375249501
779,0.0,0.02511566424322538
780,0.0,0.021657250470809793
781,0.03571428571428571,0.021739130434782608
782,0.0,0.024804177545691905
783,0.0,0.036881810561609385
784,0.0,0.02003853564547206
785,0.0,0.021235521235521235
786,0.0,0.03656716417910448
787,0.047619047619047616,0.029276693455797934
788,0.0,0.027559055118110236
789,0.2,0.048323471400394474
790,0.0,0.02912087912087912
791,0.2631578947368421,0.03276247207743857
792,0.04,0.02998696219035202
793,0.0,0.021894736842105262
794,0.0,0.032123735871505056
795,0.0,0.02857142857142857
796,0.0,0.035404141616566465
797,0.027777777777777776,0.022897196261682243
798,0.02857142857142857,0.01645940014630578
799,0.0,0.0391566265060241
800,0.0,0.02415966386554622
801,0.0,0.02541589648798521
802,0.045454545454545456,0.03095752339812815
803,0.0,0.039335664335664336
804,0.0,0.05041031652989449
805,0.07692307692307693,0.02912621359223301
806,0.0,0.04805725971370143
807,0.0,0.028056112224448898
808,0.0,0.05333333333333334
809,0.0,0.025134649910233394
810,0.0,0.03166783954961295
811,0.0,0.029411764705882353
812,0.38461538461538464,0.04294478527607362
813,0.0,0.03201787043931496
814,0.0,0.032806804374240585
815,0.10344827586206896,0.029956427015250545
816,0.0,0.02953813104189044
817,0.11363636363636363,0.020260492040520984
818,0.0,0.043706293706293704
819,0.0,0.030894308943089432
820,0.0,0.0609597924773022
821,0.0,0.030788967286722257
822,0.0,0.027064538514920196
823,0.0,0.026931254429482635
824,0.15151515151515152,0.024390243902439025
825,0.0,0.04446742502585315
826,0.0,0.032879818594104306
827,0.0,0.075046904315197
828,0.022222222222222223,0.015471167369901548
829,0.08695652173913043,0.02835203780271707
830,0.0,0.027267668336115748
831,0.0,0.029778393351800554
832,0.0,0.25806451612903225
833,0.030303030303030304,0.019683354728284124
834,0.027777777777777776,0.02387813915191437
835,0.037037037037037035,0.025537634408602152
836,0.0,0.03502235469448584
837,0.45454545454545453,0.03114754098360656
838,0.0,0.09330143540669857
839,0.0,0.022651006711409395
840,0.0,0.026364193746167996
841,0.0,0.05242463958060288
842,0.043478260869565216,0.029960429621254947
843,0.06666666666666667,0.031180400890868598
844,0.034482758620689655,0.04263005780346821
845,0.11538461538461539,0.03125
846,0.0,0.030165912518853696
847,0.05714285714285714,0.02095302467049679
